AllYrs,CountInds,Sort,SapPlot,corner,PlotID,Northing,Easting,BroaderGroup,Genus,Species,Group,Duration,Taxa4Analysis,Cover2007,Cover2008,Cover2009,Cover2010,Cover2011,Cover2012,Cover2013,Cover2014,Cover2015,Cover2016,Cover2018,Ind2007,Ind2008,Ind2009,Ind2010,Ind2011,Ind2012,Ind2013,Ind2014,Ind2015,Ind2016,Ind2018,Buds2007,Buds2008,Buds2009,Buds2010,Buds2011,Buds2012,Buds2013,Buds2014,Buds2015,Buds2016,Buds2018,Flrs2007,Flrs2008,Flrs2009,Flrs2010,Flrs2011,Flrs2012,Flrs2013,Flrs2014,Flrs2015,Flrs2016,Flrs2018,Frts2007,Frts2008,Frts2009,Frts2010,Frts2011,Frts2012,Frts2013,Frts2014,Frts2015,Frts2016,Frts2018,Densiometer2009,Densiometer2010,Densiometer2011,Densiometer2012,Densiometer2013,Densiometer2014,Densiometer2015,Densiometer2016,Densiometer2018,ResearcherID2007,ResearcherID2008,ResearcherID2009,ResearcherID2010,ResearcherID2011,ResearcherID2012,ResearcherID2013,ResearcherID2014,ResearcherID2015,ResearcherID2016,ResearcherID2018,Day2007,Day2008,Day2009,Day2010,Day2011,Day2012,Day2013,Day2014,Day2015,Day2016,Day2018,Comments2007,Comments2008,Comments2009,Comments2010,Comments2011,Comments2012,Comments2013,Comments2014,Comments2015,Comments2016,Comments2018
n,y,286,2,SE,2SE,45.8,29.2,herb_monocot,Prosartes,lanuginosa,,,Prosartes_lanuginosa,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,4.75,3,1,2.375,2.25,6.25,2.25,5.25,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,20-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,n,287,2,SE,2SE,45.8,29.2,herb_dicot,Sanicula,sp,,,Sanicula_sp,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,4.75,3,1,2.375,2.25,6.25,2.25,5.25,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,20-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,n,288,2,SE,2SE,45.8,29.2,herb_dicot,Sedum,ternatum,,,Sedum_ternatum,1,1,1,0.5,0.5,1,0.5,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,4.75,3,1,2.375,2.25,6.25,2.25,5.25,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,20-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,y,289,2,SE,2SE,45.8,29.2,herb_dicot,Senecio,sp,,,Senecio_sp,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,4.75,3,1,2.375,2.25,6.25,2.25,5.25,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,20-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,y,290,2,SE,2SE,45.8,29.2,herb_monocot,Smilacina,racemosa,,,Smilacina_racemosa,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,4.75,3,1,2.375,2.25,6.25,2.25,5.25,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,20-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,n,291,2,SE,2SE,45.8,29.2,herb_dicot,Stellaria,corei,,,Stellaria_corei,9,9,9,1,2,20,20,8,9,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,1,0,0,1,0,0,NA,4.75,3,1,2.375,2.25,6.25,2.25,5.25,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,20-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,n,292,2,SE,2SE,45.8,29.2,herb_dicot,Tiarella,cordifolia,,,Tiarella_cordifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,4.75,3,1,2.375,2.25,6.25,2.25,5.25,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,20-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,n,293,2,SE,2SE,45.8,29.2,herb_dicot,Tiarella.Mitella,sp,,,Tiarella.Mitella,4,4,4,8,4,7,3,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.75,3,1,2.375,2.25,6.25,2.25,5.25,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,20-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,y,294,2,SE,2SE,45.8,29.2,herb_monocot,Trillium,erectum,,,Trillium_erectum,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,4.75,3,1,2.375,2.25,6.25,2.25,5.25,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,20-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,y,295,2,SE,2SE,45.8,29.2,herb_monocot,Trillium,luteum,,,Trillium_luteum,1,1,1,0,3,0,0,1,2,0,4,NA,NA,NA,0,1,0,0,1,1,0,1,NA,NA,NA,-99,0,-99,-99,0,0,-99,0,NA,NA,NA,-99,1,-99,-99,2,1,-99,1,NA,NA,NA,-99,0,-99,-99,0,0,-99,0,NA,4.75,3,1,2.375,2.25,6.25,2.25,5.25,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,20-Apr-18,,,,,,EAT did densiometer reading,,flowers frosted and generally fucked by freeze,,,
n,n,296,2,SE,2SE,45.8,29.2,herb_dicot,Viola,canadensis,,,Viola_canadensis,14,14,14,8,22,18,3,14,11,21,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,NA,NA,NA,1,1,1,1,0,1,1,1,NA,NA,NA,0,1,0,0,0,0,0,0,NA,4.75,3,1,2.375,2.25,6.25,2.25,5.25,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,20-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,y,297,2,SE,2SE,45.8,29.2,herb_dicot,Indet,sp,,,Zunknown,0,0,0,0,0,0,0,0.5,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,NA,4.75,3,1,2.375,2.25,6.25,2.25,5.25,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,20-Apr-18,,,,,,,,unknown herb,,,
n,y,298,2,SE,2SE,45.8,29.2,woody,Acer,saccharum,,,Zwoody_Acer,1,1,1,0,0,0,0,0,0,4,0,NA,NA,NA,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.75,3,1,2.375,2.25,6.25,2.25,5.25,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,20-Apr-18,,,,,,,,,,0.3m,
n,n,299,2,SE,2SE,45.8,29.2,ZZbare,ZZbare,ZZbare,,,ZZbare,30,30,30,45,20,35,25,NA,28,48,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.75,3,1,2.375,2.25,6.25,2.25,5.25,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,20-Apr-18,,,,,,EAT did densiometer reading,,,,"lots of woody debris in this plot, seemingly from neighbouring large ash tree (ash borer?)",
n,y,300,2,SW,2SW,45.8,20.8,herb_dicot,Actaea,racemosa,,,Actaea_racemosa,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,3.5,2.5,1.25,2.875,2,2.25,3,4.75,NA,NA,NA,KGD,EAT,NA,"KD (herb plots), ET (densiometer)",EW,KGD,KGD,JK,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,20-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,y,301,2,SW,2SW,45.8,20.8,fern,Adiantum,sp,,,Adiantum_sp,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,2.5,1.25,2.875,2,2.25,3,4.75,NA,NA,NA,KGD,EAT,NA,"KD (herb plots), ET (densiometer)",EW,KGD,KGD,JK,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,20-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,n,302,2,SW,2SW,45.8,20.8,herb_dicot,Anemone,acutiloba,,,Anemone_acutiloba,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,3.5,2.5,1.25,2.875,2,2.25,3,4.75,NA,NA,NA,KGD,EAT,NA,"KD (herb plots), ET (densiometer)",EW,KGD,KGD,JK,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,20-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,n,303,2,SW,2SW,45.8,20.8,herb_dicot,Anemonella,thalictroides,,,Anemonella_thalictroides,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,3.5,2.5,1.25,2.875,2,2.25,3,4.75,NA,NA,NA,KGD,EAT,NA,"KD (herb plots), ET (densiometer)",EW,KGD,KGD,JK,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,20-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,y,304,2,SW,2SW,45.8,20.8,fern,Asplenium,sp,,,Asplenium_sp,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,2.5,1.25,2.875,2,2.25,3,4.75,NA,NA,NA,KGD,EAT,NA,"KD (herb plots), ET (densiometer)",EW,KGD,KGD,JK,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,20-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,y,305,2,SW,2SW,45.8,20.8,fern,Botrychium,sp,,,Botrychium_sp,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,2.5,1.25,2.875,2,2.25,3,4.75,NA,NA,NA,KGD,EAT,NA,"KD (herb plots), ET (densiometer)",EW,KGD,KGD,JK,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,20-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,n,306,2,SW,2SW,45.8,20.8,herb_dicot,Cardamine,concatenata,,,Cardamine_concatenata,0,0,0,0.5,1,0,0,0,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-99,-99,-99,0,-99,-99,NA,NA,NA,0,0,-99,-99,-99,0,-99,-99,NA,NA,NA,0,0,-99,-99,-99,0,-99,-99,NA,3.5,2.5,1.25,2.875,2,2.25,3,4.75,NA,NA,NA,KGD,EAT,NA,"KD (herb plots), ET (densiometer)",EW,KGD,KGD,JK,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,20-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,n,307,2,SW,2SW,45.8,20.8,herb_dicot,Cardamine,diphylla,,,Cardamine_diphylla,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,3.5,2.5,1.25,2.875,2,2.25,3,4.75,NA,NA,NA,KGD,EAT,NA,"KD (herb plots), ET (densiometer)",EW,KGD,KGD,JK,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,20-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,y,308,2,SW,2SW,45.8,20.8,herb_dicot,Caulophyllum,thalictroides,,,Caulophyllum_thalictroides,49,49,49,60,37,65,40,39,50,50,50,NA,NA,NA,17,15,21,20,16,12,11,16,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,2,0,2,NA,NA,NA,1,1,1,0,0,1,0,0,NA,3.5,2.5,1.25,2.875,2,2.25,3,4.75,NA,NA,NA,KGD,EAT,NA,"KD (herb plots), ET (densiometer)",EW,KGD,KGD,JK,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,20-Apr-18,,,,,,EAT did densiometer reading,,,,,frost damage
n,n,309,2,SW,2SW,45.8,20.8,herb_dicot,Claytonia,caroliniana,,,Claytonia_caroliniana,1,1,1,2,1,0,0,0.5,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-99,-99,0,0,-99,-99,NA,NA,NA,0,0,-99,-99,0,0,-99,-99,NA,NA,NA,1,0,-99,-99,1,1,-99,-99,NA,3.5,2.5,1.25,2.875,2,2.25,3,4.75,NA,NA,NA,KGD,EAT,NA,"KD (herb plots), ET (densiometer)",EW,KGD,KGD,JK,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,20-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,y,310,2,SW,2SW,45.8,20.8,fern,Cysopteris,sp,,,Cysopteris_sp,2,2,2,0,2,1,0,3,3,3,0,NA,NA,NA,0,NA,1,0,0,6,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,0,0,-99,1,1,1,-99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,2.5,1.25,2.875,2,2.25,3,4.75,NA,NA,NA,KGD,EAT,NA,"KD (herb plots), ET (densiometer)",EW,KGD,KGD,JK,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,20-Apr-18,,,,,,EAT did densiometer reading,,,,"changed det from Botrychium, based on previous presence/absence pattern",
n,n,311,2,SW,2SW,45.8,20.8,herb_dicot,Dicentra,eximia,,,Dicentra_eximia,10,10,10,3,3,4,15,42,1,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,-99,0,NA,NA,NA,0,0,0,0,1,0,-99,0,NA,NA,NA,0,0,0,1,0,0,-99,0,NA,3.5,2.5,1.25,2.875,2,2.25,3,4.75,NA,NA,NA,KGD,EAT,NA,"KD (herb plots), ET (densiometer)",EW,KGD,KGD,JK,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,20-Apr-18,,,,,,mostly dead already; EAT did densiometer reading,NOT exima,,,,
n,y,312,2,SW,2SW,45.8,20.8,fern,Dryopteris,intermedia,,,Dryopteris_intermedia,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,2.5,1.25,2.875,2,2.25,3,4.75,NA,NA,NA,KGD,EAT,NA,"KD (herb plots), ET (densiometer)",EW,KGD,KGD,JK,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,20-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,y,313,2,SW,2SW,45.8,20.8,fern,Dryopteris,marginalis,,,Dryopteris_marginalis,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,2.5,1.25,2.875,2,2.25,3,4.75,NA,NA,NA,KGD,EAT,NA,"KD (herb plots), ET (densiometer)",EW,KGD,KGD,JK,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,20-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,n,314,2,SW,2SW,45.8,20.8,herb_dicot,Erythronium,americanum,,,Erythronium_americanum,3,3,3,0,0,5,1,12,0.5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,0,0,0,0,0,0,NA,NA,NA,-99,-99,0,0,0,0,0,0,NA,NA,NA,-99,-99,0,0,0,0,0,0,NA,3.5,2.5,1.25,2.875,2,2.25,3,4.75,NA,NA,NA,KGD,EAT,NA,"KD (herb plots), ET (densiometer)",EW,KGD,KGD,JK,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,20-Apr-18,,,,,,many senesced; EAT did densiometer reading,,,,,
n,n,315,2,SW,2SW,45.8,20.8,herb_dicot,Galium,bigleaves,,,Galium_bigleaves,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,3.5,2.5,1.25,2.875,2,2.25,3,4.75,NA,NA,NA,KGD,EAT,NA,"KD (herb plots), ET (densiometer)",EW,KGD,KGD,JK,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,20-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,n,316,2,SW,2SW,45.8,20.8,herb_dicot,Galium,triflorum,,,Galium_triflorum,1,1,1,0.5,0.5,1,1,0.5,0.5,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,NA,NA,NA,1,1,0,1,0,1,1,1,NA,NA,NA,1,1,1,0,0,1,1,0,NA,3.5,2.5,1.25,2.875,2,2.25,3,4.75,NA,NA,NA,KGD,EAT,NA,"KD (herb plots), ET (densiometer)",EW,KGD,KGD,JK,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,20-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,n,317,2,SW,2SW,45.8,20.8,herb_dicot,Geranium,maculatum,,,Geranium_maculatum,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,3.5,2.5,1.25,2.875,2,2.25,3,4.75,NA,NA,NA,KGD,EAT,NA,"KD (herb plots), ET (densiometer)",EW,KGD,KGD,JK,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,20-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,y,318,2,SW,2SW,45.8,20.8,herb_monocot,Goodyeara,pubescens,,,Goodyeara_pubescens,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,3.5,2.5,1.25,2.875,2,2.25,3,4.75,NA,NA,NA,KGD,EAT,NA,"KD (herb plots), ET (densiometer)",EW,KGD,KGD,JK,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,20-Apr-18,,,,,,,,,,,
n,n,319,2,SW,2SW,45.8,20.8,herb_dicot,Houstonia,sp,,,Houstonia_sp,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,3.5,2.5,1.25,2.875,2,2.25,3,4.75,NA,NA,NA,KGD,EAT,NA,"KD (herb plots), ET (densiometer)",EW,KGD,KGD,JK,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,20-Apr-18,,,,,,EAT did densiometer reading,,,,,
